0.284274,0.229604,0.188803,0.163987,0.252861,0.187790,0.282385,0.239258,0.215717,0.183393,0.261675,0.209044,0.284312,0.233876,0.201605,0.172565,0.256463,0.196188,0.282949,0.239204,0.215705,0.183257,0.261686,0.208582,0.282577,0.239352,0.216138,0.183606,0.261806,0.209153,0.282586,0.239393,0.216102,0.183365,0.261754,0.209143,0.282583,0.239370,0.216161,0.183621,0.261815,0.209171,0.282905,0.239376,0.216305,0.183571,0.261899,0.209179,0.282634,0.239280,0.216354,0.183503,0.261569,0.208942,0.282944,0.239330,0.216128,0.183456,0.261784,0.208880,0.282459,0.239295,0.216115,0.183568,0.261725,0.209134,0.282710,0.239466,0.216351,0.183567,0.261853,0.209255,0.282569,0.239359,0.216156,0.183620,0.261798,0.209170,0.282907,0.239377,0.216309,0.183573,0.261904,0.209181,0.282933,0.239392,0.216306,0.183590,0.261918,0.209176,0.282571,0.239211,0.216291,0.183481,0.261605,0.209009
0.282325,0.227411,0.183638,0.164197,0.249334,0.185844,0.279330,0.236354,0.212489,0.180610,0.258563,0.206001,0.282196,0.231711,0.196318,0.172314,0.253018,0.194476,0.280301,0.236481,0.212423,0.180592,0.258781,0.205501,0.279560,0.236428,0.212877,0.180776,0.258656,0.206070,0.279577,0.236514,0.212898,0.180587,0.258668,0.206116,0.279575,0.236448,0.212900,0.180798,0.258677,0.206101,0.280173,0.236733,0.213341,0.181011,0.259052,0.206384,0.279952,0.236702,0.213374,0.181066,0.258744,0.206145,0.280279,0.236674,0.213014,0.180881,0.258912,0.205942,0.279446,0.236375,0.212853,0.180741,0.258589,0.206059,0.279736,0.236585,0.213152,0.180777,0.258755,0.206220,0.279558,0.236439,0.212891,0.180796,0.258650,0.206097,0.280178,0.236734,0.213355,0.181011,0.259065,0.206392,0.280217,0.236760,0.213366,0.181039,0.259090,0.206406,0.279823,0.236549,0.213307,0.180911,0.258753,0.206200
0.277326,0.223831,0.180122,0.160097,0.245006,0.182585,0.273658,0.230903,0.206560,0.175409,0.252696,0.200351,0.277599,0.227166,0.192234,0.167974,0.248646,0.189066,0.274609,0.231149,0.206891,0.175428,0.252918,0.199959,0.273912,0.230957,0.206766,0.175472,0.252761,0.200315,0.274039,0.231156,0.206990,0.175468,0.252916,0.200537,0.273914,0.230969,0.206766,0.175477,0.252784,0.200317,0.274469,0.231201,0.207184,0.175662,0.253114,0.200570,0.274519,0.231476,0.207714,0.175944,0.253017,0.200512,0.274582,0.231249,0.207213,0.175587,0.252976,0.200221,0.273808,0.230894,0.206746,0.175448,0.252725,0.200300,0.274174,0.231191,0.207108,0.175559,0.252964,0.200543,0.273907,0.230967,0.206766,0.175478,0.252778,0.200316,0.274472,0.231203,0.207188,0.175664,0.253117,0.200572,0.274519,0.231232,0.207196,0.175692,0.253143,0.200589,0.274320,0.231216,0.207360,0.175741,0.253020,0.200583
0.283638,0.227194,0.185958,0.162947,0.250522,0.186691,0.279766,0.236761,0.212918,0.180995,0.258987,0.206431,0.283409,0.231189,0.197722,0.170524,0.253932,0.193765,0.280667,0.237098,0.213664,0.181138,0.259255,0.206252,0.279992,0.236849,0.213328,0.181174,0.259103,0.206522,0.280004,0.236916,0.213335,0.180962,0.259111,0.206552,0.279991,0.236861,0.213361,0.181194,0.259109,0.206539,0.280593,0.237130,0.213813,0.181411,0.259489,0.206817,0.280350,0.237147,0.214196,0.181329,0.259121,0.206516,0.280663,0.237204,0.214001,0.181299,0.259328,0.206487,0.279860,0.236775,0.213317,0.181137,0.259009,0.206482,0.280141,0.236992,0.213595,0.181182,0.259182,0.206629,0.279974,0.236849,0.213361,0.181193,0.259103,0.206539,0.280594,0.237131,0.213816,0.181406,0.259487,0.206818,0.280623,0.237140,0.213804,0.181418,0.259502,0.206810,0.280243,0.236956,0.213771,0.181297,0.259181,0.206633
0.275589,0.222387,0.177774,0.162431,0.244364,0.181082,0.272763,0.229918,0.205322,0.174381,0.251658,0.199202,0.275932,0.225471,0.189057,0.166147,0.246772,0.186942,0.273072,0.229594,0.204986,0.173984,0.251576,0.198795,0.272947,0.230021,0.205718,0.174566,0.251758,0.199331,0.272932,0.230037,0.205684,0.174336,0.251726,0.199307,0.272951,0.230032,0.205726,0.174576,0.251776,0.199332,0.273099,0.229873,0.205693,0.174368,0.251693,0.199164,0.273098,0.229956,0.205878,0.174524,0.251760,0.199377,0.273059,0.229709,0.205289,0.174163,0.251635,0.199001,0.272841,0.229975,0.205705,0.174544,0.251719,0.199311,0.273051,0.230122,0.205920,0.174518,0.251805,0.199398,0.272944,0.230027,0.205726,0.174571,0.251774,0.199333,0.273101,0.229874,0.205693,0.174369,0.251693,0.199165,0.273131,0.229892,0.205697,0.174389,0.251706,0.199176,0.273111,0.230037,0.206031,0.174610,0.251760,0.199345
0.219356,0.185149,0.155680,0.124127,0.204889,0.158180,0.223730,0.182292,0.152622,0.128460,0.200522,0.149144,0.221268,0.186036,0.154796,0.127145,0.205193,0.157000,0.223302,0.182016,0.153154,0.128216,0.200386,0.149695,0.223695,0.182315,0.152463,0.128408,0.200519,0.149116,0.223672,0.182241,0.152612,0.128294,0.200395,0.149047,0.223703,0.182312,0.152436,0.128387,0.200507,0.149090,0.223563,0.181862,0.152083,0.127912,0.200102,0.148619,0.223091,0.181394,0.152024,0.127481,0.199795,0.148615,0.223371,0.181865,0.152372,0.127960,0.200249,0.149135,0.223683,0.182337,0.152496,0.128431,0.200524,0.149157,0.223648,0.182232,0.152427,0.128161,0.200357,0.148970,0.223699,0.182313,0.152440,0.128392,0.200509,0.149096,0.223564,0.181862,0.152082,0.127911,0.200102,0.148615,0.223610,0.181904,0.152094,0.127934,0.200143,0.148635,0.223100,0.181576,0.151901,0.127688,0.199683,0.148307
0.282392,0.228678,0.191421,0.165574,0.251575,0.188559,0.281122,0.238093,0.214453,0.182306,0.260409,0.207855,0.282950,0.232713,0.203612,0.173079,0.255126,0.196478,0.282046,0.238269,0.214626,0.182368,0.260711,0.207590,0.281349,0.238164,0.214800,0.182448,0.260516,0.207907,0.281367,0.238243,0.214833,0.182264,0.260538,0.207966,0.281351,0.238178,0.214831,0.182469,0.260523,0.207929,0.281963,0.238465,0.215293,0.182697,0.260912,0.208215,0.281685,0.238354,0.215338,0.182621,0.260610,0.208005,0.282025,0.238408,0.215051,0.182579,0.260810,0.207903,0.281223,0.238094,0.214790,0.182412,0.260435,0.207873,0.281499,0.238308,0.215065,0.182456,0.260595,0.208014,0.281336,0.238169,0.214831,0.182468,0.260519,0.207925,0.281965,0.238468,0.215296,0.182702,0.260913,0.208220,0.282001,0.238486,0.215304,0.182708,0.260945,0.208221,0.281610,0.238281,0.215251,0.182580,0.260611,0.208028
0.282393,0.227302,0.183911,0.163344,0.249997,0.185802,0.279087,0.236081,0.212191,0.180351,0.258265,0.205711,0.282337,0.231219,0.196940,0.170826,0.253285,0.194234,0.279928,0.236246,0.212440,0.180429,0.258592,0.205617,0.279286,0.236162,0.212578,0.180515,0.258375,0.205800,0.279331,0.236238,0.212630,0.180345,0.258395,0.205851,0.279292,0.236185,0.212604,0.180534,0.258383,0.205834,0.279872,0.236444,0.213023,0.180736,0.258732,0.206071,0.279591,0.236291,0.212998,0.180651,0.258442,0.205895,0.279889,0.236360,0.212762,0.180600,0.258672,0.205863,0.279167,0.236106,0.212556,0.180483,0.258297,0.205785,0.279452,0.236317,0.212847,0.180521,0.258461,0.205929,0.279280,0.236175,0.212604,0.180533,0.258381,0.205823,0.279876,0.236444,0.213038,0.180738,0.258743,0.206080,0.279917,0.236465,0.213043,0.180752,0.258760,0.206098,0.279517,0.236249,0.212965,0.180627,0.258439,0.205891
0.284478,0.230189,0.189226,0.165926,0.253143,0.188611,0.282492,0.239417,0.215922,0.183575,0.261859,0.209240,0.284530,0.234442,0.201978,0.174059,0.256816,0.197384,0.283399,0.239608,0.216143,0.183645,0.262108,0.208982,0.282739,0.239504,0.216312,0.183745,0.261949,0.209321,0.282752,0.239583,0.216319,0.183555,0.261964,0.209366,0.282741,0.239521,0.216321,0.183757,0.261975,0.209326,0.283326,0.239785,0.216775,0.183982,0.262330,0.209608,0.283066,0.239718,0.216815,0.183926,0.261998,0.209362,0.283384,0.239742,0.216591,0.183855,0.262223,0.209290,0.282606,0.239430,0.216278,0.183714,0.261896,0.209286,0.282904,0.239652,0.216558,0.183749,0.262055,0.209453,0.282728,0.239518,0.216321,0.183755,0.261969,0.209324,0.283339,0.239787,0.216777,0.183983,0.262330,0.209609,0.283362,0.239802,0.216774,0.183982,0.262359,0.209609,0.282970,0.239602,0.216728,0.183861,0.262033,0.209426
0.282975,0.225723,0.180889,0.162756,0.249290,0.183996,0.278464,0.235507,0.211563,0.179784,0.257646,0.205116,0.282427,0.229463,0.194558,0.170589,0.252770,0.192213,0.279423,0.235806,0.212024,0.179998,0.257977,0.204997,0.278681,0.235574,0.211925,0.179955,0.257739,0.205176,0.278733,0.235676,0.212001,0.179810,0.257774,0.205276,0.278689,0.235594,0.211940,0.179966,0.257752,0.205200,0.279319,0.235901,0.212435,0.180212,0.258164,0.205521,0.279097,0.235865,0.212572,0.180197,0.257860,0.205283,0.279389,0.235914,0.212372,0.180157,0.258058,0.205251,0.278571,0.235528,0.211905,0.179920,0.257680,0.205160,0.278862,0.235737,0.212205,0.179954,0.257846,0.205328,0.278676,0.235588,0.211936,0.179965,0.257739,0.205203,0.279322,0.235903,0.212438,0.180215,0.258167,0.205522,0.279362,0.235919,0.212439,0.180235,0.258189,0.205524,0.278971,0.235720,0.212379,0.180103,0.257860,0.205332
