0.339278,0.330671,0.072527,0.098360,0.154279,0.171468,0.367763,0.336011,0.092502,0.116374,0.161430,0.212642,0.352834,0.334259,0.074027,0.099724,0.157642,0.178372,0.366863,0.336425,0.093201,0.116119,0.161640,0.212776,0.362676,0.332133,0.091549,0.115398,0.159506,0.210344,0.365371,0.333174,0.092040,0.115857,0.160366,0.211722,0.365376,0.334698,0.092198,0.116402,0.160719,0.211960,0.369387,0.335649,0.092582,0.116953,0.161683,0.213345,0.365245,0.334522,0.093180,0.118197,0.161158,0.213084,0.364782,0.334490,0.092991,0.116925,0.160902,0.212409,0.361710,0.331366,0.091298,0.115307,0.159108,0.209891,0.365411,0.333406,0.092052,0.116664,0.160446,0.212023,0.362227,0.331766,0.091388,0.115379,0.159314,0.210140,0.366289,0.332822,0.091809,0.116148,0.160308,0.211554,0.366088,0.332592,0.091736,0.115910,0.160227,0.211416,0.366593,0.332581,0.091621,0.116240,0.160325,0.211387
0.236606,0.215913,0.068705,0.081903,0.104610,0.151688,0.241551,0.215278,0.045191,0.047691,0.100824,0.103545,0.232873,0.211023,0.060274,0.067236,0.101982,0.144334,0.240775,0.216243,0.045858,0.047832,0.101086,0.103717,0.238585,0.214475,0.044746,0.047610,0.100065,0.102221,0.239269,0.212896,0.044515,0.047271,0.099767,0.102300,0.240801,0.216550,0.045240,0.048143,0.100999,0.103316,0.242748,0.215526,0.044816,0.047621,0.100961,0.102904,0.239487,0.214224,0.044909,0.047603,0.100092,0.102554,0.239203,0.214707,0.045244,0.047919,0.100345,0.102777,0.238435,0.214403,0.044795,0.047636,0.100023,0.102238,0.239182,0.213657,0.044470,0.047443,0.099893,0.101856,0.238724,0.214641,0.044815,0.047869,0.100134,0.102387,0.240742,0.213695,0.044409,0.047137,0.100142,0.102011,0.240486,0.213533,0.044378,0.047111,0.100032,0.101943,0.241083,0.213485,0.044307,0.047252,0.100130,0.101895
0.332636,0.300308,0.084452,0.099484,0.144750,0.163989,0.325136,0.294894,0.077542,0.094908,0.141161,0.178012,0.343960,0.310336,0.075506,0.109261,0.147182,0.179683,0.329370,0.300762,0.079069,0.096700,0.143707,0.180343,0.320791,0.292374,0.075773,0.092494,0.139429,0.173869,0.327333,0.296884,0.077695,0.095221,0.142085,0.178662,0.323428,0.294894,0.076391,0.093451,0.140606,0.175403,0.331208,0.299445,0.078215,0.096200,0.143372,0.180035,0.327219,0.298612,0.079369,0.097411,0.143120,0.181150,0.327067,0.298536,0.078715,0.096542,0.142751,0.179945,0.320227,0.291958,0.075627,0.092474,0.139225,0.173596,0.327533,0.297651,0.078049,0.095829,0.142387,0.179068,0.320609,0.292322,0.075767,0.092725,0.139377,0.173915,0.328421,0.296887,0.077461,0.095271,0.142152,0.178607,0.328156,0.296681,0.077398,0.095232,0.142031,0.178449,0.328565,0.296695,0.077542,0.095339,0.142192,0.178501
0.363051,0.310998,0.073153,0.105544,0.145712,0.162005,0.359194,0.326773,0.088429,0.111920,0.157089,0.202570,0.374010,0.320678,0.074317,0.114850,0.150801,0.174509,0.358676,0.324643,0.086362,0.107843,0.155287,0.199316,0.352966,0.322882,0.087805,0.110108,0.154843,0.201788,0.358616,0.325828,0.087947,0.112137,0.156653,0.203334,0.355793,0.325608,0.088574,0.111156,0.156129,0.203602,0.359767,0.326560,0.088970,0.111706,0.157085,0.204994,0.358477,0.323941,0.087221,0.110361,0.155584,0.202205,0.356365,0.322904,0.087039,0.108843,0.154811,0.201004,0.352310,0.322384,0.087714,0.110088,0.154579,0.201580,0.357596,0.325775,0.088740,0.112413,0.156561,0.204940,0.352724,0.322756,0.087875,0.110148,0.154774,0.201916,0.356823,0.323832,0.088212,0.110928,0.155760,0.203276,0.356603,0.323593,0.088154,0.110679,0.155666,0.203117,0.358444,0.324619,0.088187,0.111877,0.156270,0.204090
0.314164,0.285623,0.082411,0.098385,0.139204,0.159819,0.313126,0.283458,0.073011,0.088295,0.135466,0.167739,0.326137,0.296444,0.072659,0.106101,0.140774,0.171809,0.317178,0.288868,0.073675,0.089075,0.137315,0.168714,0.308747,0.280971,0.071231,0.085851,0.133656,0.163426,0.315405,0.285578,0.073290,0.088831,0.136389,0.168534,0.311284,0.283376,0.071810,0.086780,0.134776,0.164797,0.319224,0.288088,0.073679,0.089588,0.137639,0.169640,0.315295,0.286782,0.074371,0.090140,0.136947,0.169863,0.315025,0.286885,0.073769,0.089389,0.136672,0.168884,0.308205,0.280530,0.071140,0.086036,0.133441,0.163192,0.315590,0.286375,0.073523,0.089181,0.136651,0.168721,0.308575,0.280909,0.071217,0.086111,0.133590,0.163340,0.316595,0.285686,0.073088,0.088713,0.136490,0.168198,0.316370,0.285455,0.072934,0.088670,0.136374,0.168070,0.316618,0.285402,0.073111,0.088749,0.136473,0.168153
0.296731,0.270091,0.065142,0.098768,0.129505,0.149721,0.277522,0.248717,0.058168,0.065951,0.117645,0.133432,0.293623,0.264625,0.061899,0.092109,0.126841,0.146156,0.274456,0.246514,0.058956,0.068438,0.116731,0.135940,0.275602,0.249628,0.058765,0.067973,0.117814,0.134630,0.275734,0.247219,0.057446,0.066349,0.116968,0.132749,0.278293,0.252119,0.059364,0.068690,0.118970,0.136025,0.275637,0.246748,0.057251,0.065699,0.116739,0.131639,0.273039,0.244223,0.056743,0.065059,0.115522,0.131210,0.272594,0.244892,0.057540,0.066708,0.115753,0.132658,0.275544,0.249646,0.058821,0.068090,0.117812,0.134738,0.276636,0.248994,0.058309,0.067964,0.117756,0.134311,0.275856,0.249902,0.058854,0.068113,0.117949,0.134839,0.273343,0.244668,0.056733,0.065143,0.115750,0.130425,0.273036,0.244344,0.056653,0.064877,0.115621,0.130241,0.273890,0.244475,0.056433,0.065316,0.115779,0.130422
0.422450,0.384320,0.104242,0.117819,0.178832,0.245549,0.502722,0.464921,0.144358,0.194211,0.226975,0.332903,0.470511,0.431983,0.137562,0.157796,0.201332,0.340238,0.510503,0.471845,0.146194,0.196014,0.229948,0.336481,0.491162,0.453936,0.139879,0.185594,0.221017,0.322347,0.507221,0.468194,0.146003,0.194059,0.228600,0.335732,0.494152,0.456822,0.140740,0.186996,0.222443,0.324319,0.510575,0.469544,0.145834,0.194514,0.229367,0.336601,0.508031,0.469584,0.147913,0.196494,0.229580,0.339526,0.505790,0.467507,0.145913,0.194355,0.228118,0.335256,0.489248,0.452217,0.139396,0.185046,0.220202,0.321142,0.505630,0.466636,0.145416,0.193216,0.227757,0.334421,0.489835,0.452825,0.139513,0.185428,0.220494,0.321518,0.506307,0.465590,0.144597,0.192716,0.227416,0.333675,0.505880,0.465200,0.144427,0.192609,0.227235,0.333468,0.508115,0.467000,0.145506,0.193617,0.228257,0.334965
0.250174,0.235497,0.062127,0.073756,0.119177,0.144676,0.248799,0.221848,0.047539,0.050884,0.104028,0.108815,0.250565,0.230864,0.056069,0.064557,0.113413,0.132670,0.246582,0.222237,0.048576,0.051549,0.104570,0.109069,0.246639,0.222100,0.047766,0.051939,0.103906,0.109171,0.246520,0.219723,0.046956,0.050665,0.103148,0.107811,0.248904,0.224241,0.048357,0.052747,0.104902,0.110378,0.248447,0.220963,0.046975,0.050633,0.103707,0.107830,0.244866,0.219640,0.047299,0.050969,0.103070,0.107447,0.244881,0.220329,0.047686,0.051225,0.103469,0.107975,0.246506,0.222041,0.047868,0.052192,0.103853,0.109379,0.246822,0.220999,0.047425,0.051480,0.103612,0.108504,0.246782,0.222307,0.047913,0.052233,0.103978,0.109445,0.246322,0.219060,0.046561,0.050352,0.102810,0.106887,0.246105,0.218842,0.046512,0.050327,0.102725,0.106753,0.246443,0.218662,0.046443,0.050378,0.102736,0.106609
0.422450,0.384320,0.104242,0.117819,0.178832,0.245549,0.502722,0.464921,0.144358,0.194211,0.226975,0.332903,0.470511,0.431983,0.137562,0.157796,0.201332,0.340238,0.510503,0.471845,0.146194,0.196014,0.229948,0.336481,0.491162,0.453936,0.139879,0.185594,0.221017,0.322347,0.507221,0.468194,0.146003,0.194059,0.228600,0.335732,0.494152,0.456822,0.140740,0.186996,0.222443,0.324319,0.510575,0.469544,0.145834,0.194514,0.229367,0.336601,0.508031,0.469584,0.147913,0.196494,0.229580,0.339526,0.505790,0.467507,0.145913,0.194355,0.228118,0.335256,0.489248,0.452217,0.139396,0.185046,0.220202,0.321142,0.505630,0.466636,0.145416,0.193216,0.227757,0.334421,0.489835,0.452825,0.139513,0.185428,0.220494,0.321518,0.506307,0.465590,0.144597,0.192716,0.227416,0.333675,0.505880,0.465200,0.144427,0.192609,0.227235,0.333468,0.508115,0.467000,0.145506,0.193617,0.228257,0.334965
0.358307,0.306864,0.072275,0.105205,0.143558,0.161030,0.353893,0.321806,0.086462,0.109071,0.154576,0.198038,0.368865,0.315781,0.073169,0.111203,0.148145,0.172478,0.353333,0.319357,0.083853,0.104384,0.152379,0.194012,0.347648,0.317842,0.085758,0.107228,0.152269,0.197165,0.353292,0.320830,0.085976,0.109290,0.154136,0.198762,0.350421,0.320498,0.086566,0.108244,0.153537,0.198947,0.354499,0.321570,0.086995,0.108826,0.154541,0.200410,0.353223,0.318624,0.084879,0.106888,0.152733,0.196775,0.351094,0.317720,0.084795,0.105763,0.152081,0.195948,0.346914,0.317329,0.085718,0.107200,0.152017,0.196983,0.352112,0.320590,0.086681,0.109437,0.153929,0.200221,0.347368,0.317668,0.085804,0.107253,0.152205,0.197154,0.351601,0.318878,0.086244,0.108063,0.153253,0.198722,0.351397,0.318656,0.086189,0.108036,0.153183,0.198574,0.353156,0.319614,0.086217,0.109000,0.153742,0.199503
